-4.04818,14.4479
-3.88671,14.5208
-3.88521,14.3651
-3.96209,14.2909
-4.05206,14.2789
-4.12686,14.2755
-4.20605,14.356
-4.2823,14.2831
-4.20952,14.1989
-4.28899,14.0465
-4.3563,14.119
-4.43722,14.2123
-4.43786,14.3669
-4.51786,14.2779
-4.67839,14.2089
-4.75261,14.1268
-4.75994,14.0469
-4.59133,14.1182
-4.51658,14.0511
-4.43435,13.9653
-4.52087,13.806
-4.67696,13.6561
-4.512,13.5796
-4.28009,13.6503
-4.04543,13.4957
-3.88269,13.6505
-3.72979,13.8938
-3.97106,13.9614
-3.80494,14.2096
-3.7349,14.368
-3.56506,14.2912
-3.4943,14.4401
-3.659,14.5169
-3.57853,14.5913
-3.41945,14.5934
-3.33423,14.4378
-3.17565,14.4458
-3.25011,14.5994
-3.09524,14.6009
-3.10652,14.754
-3.02706,14.7559
-2.94299,14.6789
-2.85801,14.7496
-2.77839,14.8314
-2.70365,14.6733
-2.62294,14.8385
-2.62258,14.9155
-2.46971,14.8271
-2.4603,14.9944
-2.39637,14.9999
-2.39161,15.0791
-2.30359,15.2278
-2.22526,15.0759
-2.30632,14.9905
-2.2252,14.9973
-2.15029,14.9892
-1.99342,14.9962
-1.99842,15.0666
-1.91412,15.0679
-1.98767,15.1529
-1.9135,15.1572
-1.8405,15.1498
-1.76112,15.1443
-1.68327,15.1518
-1.75262,15.3039
-1.68059,15.3091
-1.60769,15.3018
-1.52457,15.2346
-1.44954,15.1474
-1.44707,15.3069
-1.51775,15.3117
-1.52029,15.3927
-1.35617,15.4592
-1.2786,15.4638
-1.20185,15.3881
-1.12119,15.4702
-1.13263,15.6292
-0.9717,15.6302
-0.8049,15.7033
-0.6608,15.7838
-0.5734,15.6166
-0.4966,15.6963
-0.4214,15.8605
-0.2625,15.8552
-0.1791,15.9304
0.0607996,15.8634
0.2202,16.0191
0.3658,16.0154
0.2893,16.4128
0.2092,16.6522
0.0635996,16.5756
-0.1076,16.4113
-0.2635,16.403
-0.4112,16.4156
-0.5734,16.414
-0.7399,16.4062
-0.9675,16.3255
-0.8176,16.1728
-0.9715,16.0116
-1.20938,16.2586
-1.35885,16.3263
-1.35618,16.0182
-1.36904,15.8585
-1.524,15.8532
-1.68014,15.8601
-1.67811,16.1005
-1.68667,16.2503
-1.83117,16.1734
-1.99041,16.0949
-2.06677,15.8656
-1.9116,15.7867
-1.83423,15.6252
-2.07205,15.6273
-2.22991,15.4596
-2.3895,15.4704
-2.54166,15.6954
-2.38433,15.7882
-2.39009,15.9323
-2.55027,15.8646
-2.61805,15.9373
-2.78636,15.8548
-2.86149,16.0981
-3.01287,16.2462
-2.70134,16.327
-2.46243,16.0946
-2.23185,16.1776
-2.3869,16.4067
-2.23508,16.4154
-1.99841,16.5634
-1.83236,16.493
-1.67422,16.6483
-1.44607,16.4911
-1.28799,16.6473
-1.12311,16.7286
-0.966,16.6509
-0.7275,16.7992
-0.4918,16.8115
-0.3337,16.8864
-0.1877,16.8079
-0.0205002,16.9576
0.2949,16.955
0.5269,16.9626
0.7651,16.9611
0.6848,16.5739
0.849,16.5761
1.0866,16.4918
0.9967,16.7246
1.1573,16.7991
1.3124,16.8865
1.3947,16.6539
1.5504,16.8046
1.7155,16.8902
1.7868,16.8052
1.9456,16.885
2.1031,16.886
2.3475,16.8814
2.5023,16.8064
2.6556,16.6497
2.7341,16.957
2.9792,16.806
3.2144,16.8119
3.3747,16.5698
3.5192,16.5623
3.7656,16.576
3.8346,16.4116
3.9993,16.4082
4.1543,16.4107
4.1566,16.249
4.3079,16.2468
4.3083,16.3388
4.4794,16.2545
4.631,16.1751
4.5442,16.0893
4.626,16.0091
4.7146,16.023
4.861,16.0228
5.0275,15.9442
5.1034,15.8596
5.1816,15.86
5.2591,15.8516
5.3479,15.7765
5.3439,15.7092
5.4114,15.6992
5.4998,15.7072
5.5745,15.6986
5.5822,15.6235
5.4919,15.5376
5.3436,15.537
5.2648,15.6977
5.1882,15.6947
5.1081,15.5459
4.9539,15.4615
4.951,15.785
4.7835,15.6942
4.6382,15.852
4.4702,15.854
4.3925,15.8584
4.3095,15.8615
4.1611,15.8531
4.1621,16.0166
3.9987,15.9397
4.0039,15.7093
3.6842,15.8608
3.7603,16.0914
3.8347,16.181
3.6915,16.1795
3.5993,16.0887
3.5283,16.179
3.3752,16.1779
3.2184,16.1701
3.2847,16.3378
3.2135,16.4172
3.0561,16.4124
2.9687,16.5704
2.9001,16.3274
2.7363,16.3316
2.6632,16.2602
2.4965,16.2541
2.4172,16.4168
2.2664,16.496
2.0338,16.4085
1.7978,16.4147
1.64,16.1722
1.7878,16.0961
1.9436,16.0995
2.338,15.9428
2.1816,15.8563
1.9436,15.7858
1.9452,15.6233
1.7832,15.7073
1.6411,15.8526
1.4708,15.8654
1.3961,15.8583
1.3111,16.1813
1.0778,15.9319
1.1635,15.8541
1.3117,15.7797
1.2429,15.7024
1.0845,15.6942
0.9254,15.7083
0.9162,15.8538
0.8489,16.0882
0.6008,16.1025
0.5278,15.8528
0.6815,15.7809
0.7717,15.5364
0.6077,15.5395
0.5253,15.6212
0.4432,15.5502
0.3699,15.6203
0.2074,15.5503
0.1387,15.6155
0.1404,15.5512
0.1309,15.4699
0.0509005,15.3851
-0.0242004,15.5518
-0.0270996,15.6276
-0.1789,15.6185
-0.1736,15.4636
-0.3445,15.5382
-0.4979,15.464
-0.5745,15.3877
-0.6591,15.4662
-0.7265,15.3087
-0.8189,15.3856
-0.8146,15.4597
-0.9688,15.47
-0.9768,15.3037
-1.20776,15.0684
-1.05323,14.8291
-0.894,14.9125
-0.8151,15.0694
-0.6469,14.9955
-0.4997,14.9113
-0.2555,14.9991
-0.3369,15.1529
-0.1855,15.1471
-0.0277996,15.1431
0.1292,14.9907
0.1337,15.1514
0.2957,15.1446
0.4558,15.2327
0.6846,15.2221
0.9263,15.2236
0.9288,15.3804
1.0777,15.4622
1.0859,15.3001
1.2401,15.3891
1.322,15.3112
1.3918,15.4674
1.473,15.3135
1.5522,15.1523
1.6258,15.3023
1.7195,15.3028
1.7913,15.3048
1.8765,15.3051
1.9432,15.3024
2.0344,15.1552
2.1931,15.148
2.2571,15.066
2.4278,14.9881
2.4176,15.1521
2.2642,15.2349
2.1026,15.3025
2.1026,15.3823
2.2614,15.4609
2.4285,15.5458
2.5827,15.4665
2.8215,15.6247
2.6517,15.7836
2.8182,15.8565
2.9801,15.867
3.2119,15.7001
3.0469,15.6301
2.9749,15.3794
3.2125,15.4658
3.3746,15.3894
3.4508,15.6228
3.6129,15.3876
3.7612,15.3099
3.9968,15.3092
4.0727,15.152
4.2328,15.4635
4.3863,15.4691
4.623,15.3831
4.7871,15.3005
5.0282,15.0656
5.19,14.9945
5.2559,15.0756
5.4119,15.3021
5.5775,15.3084
5.5833,15.3923
5.6561,15.4681
5.7371,15.5506
5.7401,15.4673
5.7326,15.3801
5.7353,15.3074
5.9785,15.3078
5.898,15.2332
5.8959,15.1542
5.7277,15.0782
5.8849,14.9931
5.8917,14.9091
5.9647,14.8363
6.0497,14.9172
6.0499,15.0779
6.2032,14.9902
6.4375,14.8421
6.3669,14.7571
6.2098,14.7582
6.1229,14.6771
6.2917,14.5151
6.368,14.5991
6.6099,14.6007
6.757,14.4383
6.6015,14.4398
6.4477,14.3637
6.4389,14.1982
6.5167,14.0396
6.677,13.8904
6.8411,14.0404
6.7599,14.2801
6.9117,14.28
6.9974,14.1988
6.997,14.0471
7.1473,14.0433
7.0024,13.8855
7.2256,13.7254
7.3143,13.8969
7.3929,13.8167
7.4771,13.7311
7.5561,13.6519
7.7114,13.4237
7.7805,13.489
7.8625,13.3387
7.8632,13.1828
8.0221,13.1868
8.1023,13.0226
7.9503,13.0227
7.7851,13.1076
7.6326,12.9412
7.5457,12.7813
7.7053,12.7079
7.9358,12.7878
8.2626,12.7057
8.2609,12.6335
8.2635,12.478
8.342,12.4638
8.4124,12.4791
8.3379,12.3112
8.4954,12.2292
8.6476,12.0803
8.4203,12.0723
8.4195,11.8346
8.1876,11.9241
8.1002,11.8433
8.1012,11.6852
8.0943,11.5194
8.2621,11.5224
8.3396,11.3736
8.4218,11.1302
8.5669,11.2115
8.4913,11.2873
8.6494,11.5331
8.7347,11.8448
8.8183,11.6852
8.9627,11.529
8.8162,11.3759
8.9639,11.2969
8.9752,11.21
8.9616,11.1311
9.1339,10.9699
9.1295,10.8977
9.2899,10.6656
9.3557,10.4297
9.3703,10.1866
9.5253,9.87632
9.5148,9.71603
9.6039,9.48422
9.6837,9.16845
9.4488,9.08754
9.2818,9.40277
9.1304,9.56027
9.1202,9.79997
9.1309,10.0305
8.9722,10.1897
8.9741,10.3411
8.973,10.4231
8.971,10.5833
8.7246,10.8174
8.6458,10.8157
8.6479,10.6634
8.5768,10.6593
8.5805,10.5044
8.5027,10.4197
8.5773,10.3373
8.7383,10.2601
8.8138,9.9451
8.8035,9.79348
8.817,9.63037
8.6537,9.71166
8.5674,9.54945
8.6476,9.31405
8.7256,9.1615
8.9704,9.32689
9.0399,9.16311
9.1277,9.07985
9.2085,8.84331
9.2866,8.69133
9.756,8.76147
9.8286,8.36709
9.4449,8.37588
9.3592,8.3023
9.5175,7.9808
9.4413,7.749
9.6714,7.6651
9.6724,7.2689
9.6777,6.8791
10.0777,6.9587
9.832,6.6382
9.677,6.1719
9.6046,5.9365
9.6743,5.7734
10.0672,5.5332
9.7576,5.146
9.8392,4.7581
9.838,4.2708
9.7608,4.0475
9.9205,3.8914
9.8329,3.8009
9.9191,3.5683
9.6815,3.6486
9.6796,3.4959
9.4453,3.4179
9.277,3.5699
9.2919,3.8049
9.1992,3.9597
9.1315,3.9604
8.8883,3.9667
9.1275,4.1151
9.2794,4.1277
9.3617,4.4312
9.4436,4.5113
9.4399,4.7544
9.2872,4.9057
9.2902,5.222
9.5199,5.2974
9.3599,5.703
9.1249,5.6103
8.9618,5.5354
8.7279,5.5425
8.582,5.3001
8.4229,5.1366
8.4177,4.9796
8.6506,5.0633
8.8046,5.2189
8.9687,5.1478
8.9719,4.8304
8.7382,4.7468
8.9737,4.5886
9.1186,4.3628
8.9761,4.3568
8.729,4.3623
8.6511,4.2786
8.5686,4.5203
8.4236,4.6675
8.4089,4.8242
8.2632,4.8294
8.2618,4.6764
8.2656,4.5995
8.2624,4.4322
8.096,4.5144
7.9379,4.5181
7.8712,4.6697
7.8587,4.8273
7.9387,4.9929
8.1052,5.2223
8.0189,5.4613
7.8697,5.4548
7.8704,5.2268
7.7137,5.2188
7.5484,5.3832
7.5418,5.5364
7.7066,5.6889
7.7817,5.8596
7.8629,6.0908
7.9378,6.3235
7.9462,6.477
7.7891,6.4829
7.6352,6.645
7.785,6.7124
7.8571,6.8765
7.9488,7.1127
8.0984,6.8809
8.0222,6.7265
8.1776,6.6396
8.252,6.5619
8.2553,6.4004
8.1863,6.2515
8.0992,6.0842
8.2548,5.927
8.1037,5.8539
8.017,5.6881
8.2607,5.6226
8.4117,5.4518
8.4902,5.6246
8.5683,5.7702
8.5781,6.0105
8.4227,6.0861
8.4152,6.2545
8.5695,6.5622
8.415,6.8769
8.4113,7.1145
8.2624,7.0398
8.2598,7.187
8.1063,7.3577
8.3371,7.4342
8.4188,7.7398
8.5732,7.5102
8.8143,7.2654
8.9735,7.1066
8.8976,6.8823
8.972,6.6362
8.8166,6.3212
8.8056,6.1633
8.9694,5.9368
9.2128,6.176
9.3601,6.3282
9.4358,6.5663
9.1995,6.7979
9.3669,7.033
9.2811,7.3484
9.1227,7.5047
8.9757,7.6691
9.2012,7.8252
8.964,7.9732
8.8048,8.14226
9.0397,8.29435
8.9657,8.53451
8.8187,8.37335
8.7289,8.53125
8.8056,8.84104
8.5683,8.85326
8.2585,8.84138
8.0945,8.68216
7.951,8.76875
7.9408,9.00428
8.0984,9.07727
8.3326,9.07714
8.2643,9.31841
8.0243,9.23523
7.9471,9.31347
7.7923,9.32688
7.8633,9.55348
8.0949,9.56346
8.097,9.71124
7.8675,9.78855
7.9392,9.86944
7.8584,9.94591
7.7133,9.95311
7.7804,10.1084
7.7002,10.1791
7.6275,10.2615
7.7076,10.2719
7.7883,10.2612
7.9509,10.0343
8.2627,10.036
8.4199,9.95112
8.4123,10.1019
8.2568,10.2647
8.1075,10.5
8.2574,10.7387
8.2644,10.816
8.4097,10.82
8.2649,10.8884
8.2595,10.969
8.1045,10.9685
8.1043,11.0575
8.1069,11.1285
7.9414,11.0489
8.0261,11.2108
7.9447,11.2072
7.8676,11.3755
7.8642,11.4496
7.7894,11.3701
7.714,11.373
7.6992,11.5256
7.5455,11.5251
7.3988,11.6104
7.5484,11.7606
7.8633,11.6903
7.8641,11.9239
7.9454,12.076
7.7931,12.0739
7.7089,12.0045
7.632,12.0777
7.6236,12.2317
7.868,12.2323
8.0183,12.3101
7.9401,12.4715
7.6993,12.4755
7.5544,12.5437
7.4732,12.3901
7.4685,12.2427
7.3142,12.3098
7.2354,12.0065
7.0801,11.9185
7.1538,11.6891
7.0006,11.6124
7.0788,11.5212
6.9995,11.521
6.9935,11.4543
6.9102,11.5279
6.8332,11.5328
6.8393,11.602
6.843,11.6843
6.8405,11.7551
6.7657,11.8357
6.7674,11.9173
6.9192,11.8339
6.9182,11.9172
6.9232,12.0698
6.7639,12.07
6.689,12.0723
6.6007,12.072
6.596,12.0042
6.6055,11.9206
6.4504,12.0822
6.5947,12.1584
6.6848,12.2368
6.6059,12.3089
6.529,12.2375
6.4452,12.3152
6.3625,12.3205
6.4507,12.388
6.5173,12.4763
6.4372,12.4747
6.448,12.5492
6.3603,12.5521
6.3579,12.4693
6.2948,12.4747
6.2793,12.5536
6.2815,12.6275
6.2803,12.7087
6.2002,12.6366
6.1238,12.6294
6.0518,12.6259
6.13,12.7081
6.1288,12.8711
6.0457,12.7836
5.9653,12.7867
5.8859,12.7805
5.8924,12.8702
5.8952,12.9443
5.6555,12.9493
5.7357,13.0959
5.7387,13.184
5.7411,13.2519
5.6508,13.3365
5.6579,13.4208
5.4911,13.4954
5.4986,13.4196
5.4906,13.3316
5.3445,13.3325
5.3437,13.5023
5.1842,13.57
5.1838,13.7245
5.1782,13.8167
5.0174,13.7343
4.9481,13.807
4.7863,13.5739
4.7849,13.4183
4.7169,13.4923
4.6289,13.6516
4.4802,13.575
4.242,13.4177
4.0725,13.332
4.0725,13.0988
4.3109,13.1074
4.4783,13.1785
4.6383,13.0304
4.7882,12.9512
4.9442,13.0266
5.0286,13.1877
5.1821,13.1796
5.2607,13.0278
5.4256,12.9508
5.2593,12.7875
5.4188,12.633
5.6595,12.5563
5.8187,12.4702
5.742,12.2396
5.4951,12.306
5.5036,12.0838
5.6601,11.914
5.8182,11.7652
5.9699,12.0738
6.0519,11.9251
6.0478,11.6892
6.2827,11.6808
6.2907,11.5245
6.3633,11.3643
6.5232,11.2859
6.367,11.1344
6.5293,11.0597
6.6821,10.9759
6.7631,10.7317
6.991,10.8146
7.1563,11.0495
7.1524,11.1297
7.1591,11.2088
6.9999,11.2912
7.1535,11.2922
7.1553,11.3618
7.3126,11.3694
7.3142,11.1397
7.3134,10.9735
7.3145,10.8933
7.3938,10.9716
7.4703,10.9822
7.4675,10.8996
7.3966,10.8206
7.4669,10.8136
7.5494,10.7364
7.632,10.6601
7.5428,10.5852
7.6999,10.5007
7.6225,10.416
7.4779,10.4238
7.4774,10.3391
7.3149,10.4166
7.0807,10.4991
6.9978,10.3368
7.0728,10.1921
7.2343,10.0221
7.3898,9.78766
7.1472,9.79259
7.0033,9.63273
6.8446,9.47447
7.0033,9.32678
7.2348,9.39258
7.3899,9.55203
7.4628,9.39731
7.5549,9.16412
7.3095,9.15533
7.3859,9.00197
7.5559,8.85131
7.635,8.68637
7.3907,8.68791
7.1473,8.60519
6.9967,8.77081
7.1468,8.93268
6.9137,9.01113
6.7653,8.85415
6.5218,8.84818
6.371,9.00372
6.5277,9.15786
6.7607,9.23856
6.6014,9.40096
6.3608,9.40038
6.2071,9.23938
5.9718,9.16474
6.0448,8.91845
6.1292,8.6902
6.3655,8.68941
6.5237,8.5303
6.601,8.30198
6.7602,8.52661
6.9208,8.37606
7.1527,8.37911
7.3873,8.37471
7.5508,8.44631
7.5529,8.22278
7.3188,8.14182
7.0818,8.13067
7.1561,7.897
7.3939,7.9072
7.5464,7.9745
7.7885,7.9782
7.9441,8.06092
7.7907,8.2138
7.8702,8.45443
8.0945,8.53847
8.2623,8.45256
8.2612,8.21164
8.4968,8.1352
8.2528,7.9868
8.1025,7.8228
8.1001,7.5815
7.8706,7.6606
7.861,7.4316
7.7,7.2728
7.5551,7.1934
7.6989,7.0405
7.5467,6.8785
7.3922,6.6482
7.2294,6.7912
7.0792,6.7269
6.8388,6.7981
6.6798,6.9564
6.8374,7.1153
7.0807,7.0301
7.3159,7.0361
7.3053,7.2708
7.5434,7.4274
7.621,7.672
7.3955,7.6702
7.2321,7.5803
7.0691,7.4343
6.9921,7.2741
6.7569,7.4349
6.5991,7.2778
6.4514,7.4311
6.2012,7.5127
6.211,7.2669
6.4438,7.1173
6.2851,6.9501
6.4468,6.7946
6.6041,6.6374
6.3592,6.5647
6.1333,6.6339
6.2111,6.333
5.9734,6.3324
5.8154,6.4878
5.7352,6.7194
5.4952,6.6457
5.2618,6.7207
5.2594,6.4041
5.4941,6.1619
5.6631,6.2497
5.8859,6.0074
5.6518,5.9347
5.4958,5.7769
5.2619,5.7766
5.2641,6.0864
4.9524,6.0919
4.8673,6.4004
4.5566,6.4103
4.638,6.1666
4.3978,6.0872
4.234,6.4056
4.153,6.7179
4.0049,6.958
3.9257,7.2757
3.7644,7.1179
3.6025,7.1939
3.5252,7.0424
3.6065,6.8721
3.8447,6.642
3.6848,6.4907
3.4399,6.2548
3.2912,6.3219
3.1377,6.5581
3.2858,6.7942
3.2847,7.0277
3.0481,7.0366
2.8131,7.0396
2.6612,7.3533
2.8919,7.5148
3.134,7.3442
3.131,7.7392
3.376,7.5794
3.6897,7.5005
3.9274,7.6617
4.24,7.5073
4.3912,7.3456
4.7168,7.3486
4.7123,7.0322
4.3972,6.9531
4.6321,6.7123
4.8609,6.7937
5.0195,6.8852
5.0241,7.1874
5.3421,7.0395
5.3386,7.2683
5.5835,7.3522
5.6612,7.0283
5.8926,6.9551
6.0433,7.0303
5.8868,7.2752
5.8874,7.5097
5.8959,7.8176
6.1222,7.818
6.2856,7.9856
6.3691,7.7493
6.5964,7.7482
6.8449,7.6711
7.0014,7.7495
6.8329,7.9046
6.7653,8.05435
6.5234,8.05561
6.3674,8.21454
6.2047,8.37471
6.0478,8.13603
5.7294,8.22
5.8871,8.45362
5.8947,8.69176
5.6525,8.76568
5.6505,9.00863
5.4171,9.08219
5.2682,9.24674
5.0286,9.31873
4.7895,9.24566
4.7139,9.48397
4.9442,9.63107
5.104,9.78704
5.3454,9.62762
5.6607,9.64134
5.4916,9.39812
5.7398,9.23723
5.8991,9.47954
6.1357,9.63815
6.3712,9.63887
6.3722,9.86847
6.595,9.86576
6.599,9.63638
6.8341,9.79274
6.8328,10.108
6.6057,10.109
6.5223,10.3476
6.7613,10.4271
6.602,10.5814
6.5292,10.7398
6.3704,10.9
6.132,10.8955
5.8919,10.8139
5.6528,10.6615
5.4944,10.498
5.503,10.2677
5.7359,10.3472
5.9717,10.2708
6.0516,10.4942
6.2051,10.6518
6.2817,10.4187
6.3584,10.1858
6.2065,10.1043
6.0478,9.95017
5.8902,9.79769
5.7378,10.0352
5.5042,9.87774
5.3372,10.0322
5.1821,10.194
4.9446,10.0275
4.7074,9.86895
4.4702,9.94589
4.1552,10.0368
4.3869,10.2648
4.2356,10.4291
4.0004,10.3479
3.8469,10.4152
3.6036,10.4284
3.3614,10.5803
3.1287,10.7436
2.8932,10.5841
2.8196,10.8925
2.5812,10.7333
2.5038,11.0586
2.4236,11.3677
2.6653,11.5184
2.8227,11.2961
2.9715,11.5229
3.2072,11.4528
3.1322,11.1292
3.362,11.0559
3.528,11.3689
3.6801,11.1375
3.6762,10.8236
3.9248,10.9666
4.0813,10.7389
4.2433,10.9695
4.3864,10.8188
4.5594,11.0493
4.3135,11.2853
4.081,11.3731
3.9258,11.4522
4.2433,11.6074
4.3082,11.8484
3.992,11.8357
3.7648,11.6829
3.5226,11.6896
3.2168,11.7661
2.9,11.8467
2.4984,11.8338
2.5747,11.9933
2.5787,12.3127
2.8157,12.1488
3.1243,12.1617
3.2973,12.3204
3.5297,12.2275
3.44,11.9973
3.6784,12.0058
3.8496,12.1585
4.0039,12.239
4.0012,12.47
4.2403,12.4679
4.3882,12.3087
4.3181,12.1523
4.5458,12.0745
4.6354,12.321
4.8622,12.395
4.862,12.0826
4.8743,11.7689
4.6326,11.7579
4.4776,11.5296
4.6353,11.3712
4.8691,11.4476
4.8694,11.2158
5.021,11.1267
5.2626,11.0594
5.1111,10.8151
4.7922,10.8202
4.6232,10.5801
4.6239,10.3434
4.869,10.4267
5.0254,10.5848
5.267,10.5779
5.4122,10.8189
5.5826,10.9809
5.7417,11.2849
5.8978,11.1378
6.1257,11.2086
6.055,11.3681
5.8945,11.4538
5.6621,11.5317
5.5046,11.5333
5.3384,11.5286
5.1829,11.3717
5.111,11.603
5.4141,11.7666
5.2565,11.9151
5.1025,12.0008
5.1051,12.2336
5.182,12.3995
5.0203,12.5445
5.0223,12.7821
4.7047,12.7046
4.4763,12.626
4.3915,12.8581
4.1616,12.7148
3.9203,12.7929
3.7565,12.5466
3.6121,12.7036
3.6886,13.0264
3.8458,13.1864
3.8485,13.3376
3.7581,13.4886
3.5214,13.6507
3.3671,13.726
3.373,13.8899
3.4444,14.0465
3.6085,13.8857
3.6815,14.0505
3.8374,13.9663
3.9146,13.7393
4.0776,13.7333
4.2389,13.8094
4.3103,13.7279
4.4777,13.9654
4.6284,13.8883
4.7127,14.0516
4.7847,14.0519
4.86,14.126
4.7839,14.2081
4.9417,14.1968
4.9475,14.0479
5.0316,14.1264
5.1104,14.2036
5.186,14.1199
5.1766,14.048
5.1112,14.0442
5.1842,13.9699
5.2665,14.0512
5.3441,13.9753
5.3478,13.8958
5.423,13.8834
5.5037,13.8946
5.5762,13.805
5.5786,13.8818
5.6503,13.8889
5.7421,13.8858
5.7411,13.8177
5.7374,13.733
5.6595,13.7288
5.7288,13.6568
5.8073,13.6553
5.8954,13.7287
5.8951,13.5775
6.048,13.571
6.2072,13.3342
6.0558,13.3412
5.9736,13.3348
5.886,13.3439
5.8915,13.2542
5.888,13.1777
6.0469,13.1792
6.1267,13.0261
6.2088,13.1804
6.2929,13.1002
6.4465,13.0956
6.5272,13.0184
6.6815,13.0198
6.8338,12.9426
6.7584,12.7815
6.9131,12.7914
6.9224,12.6248
7.0016,12.5506
7.1536,12.4689
7.3153,12.6221
7.1516,12.7008
7.0713,12.8707
7.2293,13.1026
7.4751,13.0277
7.4779,13.1728
7.3187,13.2534
7.3907,13.3355
7.3184,13.4904
7.2397,13.4175
6.9913,13.257
6.7567,13.2573
6.9226,13.4102
6.9175,13.5796
6.7659,13.6472
